lat,lon,Total Water Column (m),geometry,ProdID,CoordID,Name,Latitude,Longitude,PixelX,PixelY,Date(yyyy-MM-dd),Time(HH_mm_ss),lon,lat,rhot_443,rhos_443,rhot_492,rhos_492,rhot_560,rhos_560,rhot_665,rhos_665,rhot_704,rhos_704,rhot_740,rhos_740,rhot_783,rhos_783,rhot_833,rhos_833,rhot_865,rhos_865,rhot_945,rhot_1373,rhot_1614,rhos_1614,rhot_2202,rhos_2202,Land_mask,B2_Land_mask,B3_Land_mask,B4_Land_mask,B8_Land_mask,B3B2,B5_Land_mask,NDCI
25.90273043,-80.13880845,4.33,POINT (-80.13880845 25.90273043),0,1575,ID00005467,25.902729,-80.138847,490.5,166.5, , ,-80.1388473511,25.9027290344,0.1388999969,0.0411884561,0.1207000017,0.0571013056,0.0949999988,0.0596693084,0.0419999994,0.0132774655,0.0346000008,0.009222989,0.0326000005,0.0093445461,0.0355999991,0.0139586916,0.0278999992,0.0092675947,0.0322000012,0.0129910382,0.1334999949,0.0020000001,0.0203000009,0.0078312,0.0114000002,0.00113142,1,0.0571013056,0.0596693084,0.0132774655,0.0092675947,1.0084768534,0.009222989,-0.1801953167
25.90273462,-80.13879917,4.33,POINT (-80.13879917 25.90273462),0,1576,ID00005468,25.902729,-80.138847,490.5,166.5, , ,-80.1388473511,25.9027290344,0.1388999969,0.0411884561,0.1207000017,0.0571013056,0.0949999988,0.0596693084,0.0419999994,0.0132774655,0.0346000008,0.009222989,0.0326000005,0.0093445461,0.0355999991,0.0139586916,0.0278999992,0.0092675947,0.0322000012,0.0129910382,0.1334999949,0.0020000001,0.0203000009,0.0078312,0.0114000002,0.00113142,1,0.0571013056,0.0596693084,0.0132774655,0.0092675947,1.0084768534,0.009222989,-0.1801953167
25.90273884,-80.13879097,4.36,POINT (-80.13879097 25.90273884),0,1577,ID00005469,25.902729,-80.138748,491.5,166.5, , ,-80.1387481689,25.9027290344,0.1451999992,0.0523303673,0.1234000027,0.0638452768,0.0967999995,0.0658594817,0.0416000001,0.0172781833,0.0335999988,0.0126510076,0.0285,0.0094644362,0.0277999993,0.010372486,0.0250000004,0.0107817911,0.0221999995,0.0074048196,0.0697000027,0.0014,0.0148,0.0068112491,0.0071,6.679645739495754E-4,1,0.0638452768,0.0658594817,0.0172781833,0.0107817911,1.0058592558,0.0126510076,-0.1546041071
25.90274328,-80.13878233,4.19,POINT (-80.13878233 25.90274328),0,1578,ID00005470,25.902729,-80.138748,491.5,166.5, , ,-80.1387481689,25.9027290344,0.1451999992,0.0523303673,0.1234000027,0.0638452768,0.0967999995,0.0658594817,0.0416000001,0.0172781833,0.0335999988,0.0126510076,0.0285,0.0094644362,0.0277999993,0.010372486,0.0250000004,0.0107817911,0.0221999995,0.0074048196,0.0697000027,0.0014,0.0148,0.0068112491,0.0071,6.679645739495754E-4,1,0.0638452768,0.0658594817,0.0172781833,0.0107817911,1.0058592558,0.0126510076,-0.1546041071
25.90274752,-80.13877303,4.31,POINT (-80.13877303 25.90274752),0,1579,ID00005471,25.902729,-80.138748,491.5,166.5, , ,-80.1387481689,25.9027290344,0.1451999992,0.0523303673,0.1234000027,0.0638452768,0.0967999995,0.0658594817,0.0416000001,0.0172781833,0.0335999988,0.0126510076,0.0285,0.0094644362,0.0277999993,0.010372486,0.0250000004,0.0107817911,0.0221999995,0.0074048196,0.0697000027,0.0014,0.0148,0.0068112491,0.0071,6.679645739495754E-4,1,0.0638452768,0.0658594817,0.0172781833,0.0107817911,1.0058592558,0.0126510076,-0.1546041071
25.90275191,-80.13876476,4.22,POINT (-80.13876476 25.90275191),0,1580,ID00005472,25.902729,-80.138748,491.5,166.5, , ,-80.1387481689,25.9027290344,0.1451999992,0.0523303673,0.1234000027,0.0638452768,0.0967999995,0.0658594817,0.0416000001,0.0172781833,0.0335999988,0.0126510076,0.0285,0.0094644362,0.0277999993,0.010372486,0.0250000004,0.0107817911,0.0221999995,0.0074048196,0.0697000027,0.0014,0.0148,0.0068112491,0.0071,6.679645739495754E-4,1,0.0638452768,0.0658594817,0.0172781833,0.0107817911,1.0058592558,0.0126510076,-0.1546041071
25.90275567,-80.13875655,4.19,POINT (-80.13875655 25.90275567),0,1581,ID00005473,25.902729,-80.138748,491.5,166.5, , ,-80.1387481689,25.9027290344,0.1451999992,0.0523303673,0.1234000027,0.0638452768,0.0967999995,0.0658594817,0.0416000001,0.0172781833,0.0335999988,0.0126510076,0.0285,0.0094644362,0.0277999993,0.010372486,0.0250000004,0.0107817911,0.0221999995,0.0074048196,0.0697000027,0.0014,0.0148,0.0068112491,0.0071,6.679645739495754E-4,1,0.0638452768,0.0658594817,0.0172781833,0.0107817911,1.0058592558,0.0126510076,-0.1546041071
25.90276026,-80.13874717,4.34,POINT (-80.13874717 25.90276026),0,1582,ID00005474,25.902729,-80.138748,491.5,166.5, , ,-80.1387481689,25.9027290344,0.1451999992,0.0523303673,0.1234000027,0.0638452768,0.0967999995,0.0658594817,0.0416000001,0.0172781833,0.0335999988,0.0126510076,0.0285,0.0094644362,0.0277999993,0.010372486,0.0250000004,0.0107817911,0.0221999995,0.0074048196,0.0697000027,0.0014,0.0148,0.0068112491,0.0071,6.679645739495754E-4,1,0.0638452768,0.0658594817,0.0172781833,0.0107817911,1.0058592558,0.0126510076,-0.1546041071
25.90276453,-80.13873902,4.44,POINT (-80.13873902 25.90276453),0,1583,ID00005475,25.902729,-80.138748,491.5,166.5, , ,-80.1387481689,25.9027290344,0.1451999992,0.0523303673,0.1234000027,0.0638452768,0.0967999995,0.0658594817,0.0416000001,0.0172781833,0.0335999988,0.0126510076,0.0285,0.0094644362,0.0277999993,0.010372486,0.0250000004,0.0107817911,0.0221999995,0.0074048196,0.0697000027,0.0014,0.0148,0.0068112491,0.0071,6.679645739495754E-4,1,0.0638452768,0.0658594817,0.0172781833,0.0107817911,1.0058592558,0.0126510076,-0.1546041071
25.90276903,-80.13873,4.46,POINT (-80.13873 25.90276903),0,1584,ID00005476,25.902729,-80.138748,491.5,166.5, , ,-80.1387481689,25.9027290344,0.1451999992,0.0523303673,0.1234000027,0.0638452768,0.0967999995,0.0658594817,0.0416000001,0.0172781833,0.0335999988,0.0126510076,0.0285,0.0094644362,0.0277999993,0.010372486,0.0250000004,0.0107817911,0.0221999995,0.0074048196,0.0697000027,0.0014,0.0148,0.0068112491,0.0071,6.679645739495754E-4,1,0.0638452768,0.0658594817,0.0172781833,0.0107817911,1.0058592558,0.0126510076,-0.1546041071
25.90277295,-80.13872187,4.44,POINT (-80.13872187 25.90277295),0,1585,ID00005477,25.902729,-80.138748,491.5,166.5, , ,-80.1387481689,25.9027290344,0.1451999992,0.0523303673,0.1234000027,0.0638452768,0.0967999995,0.0658594817,0.0416000001,0.0172781833,0.0335999988,0.0126510076,0.0285,0.0094644362,0.0277999993,0.010372486,0.0250000004,0.0107817911,0.0221999995,0.0074048196,0.0697000027,0.0014,0.0148,0.0068112491,0.0071,6.679645739495754E-4,1,0.0638452768,0.0658594817,0.0172781833,0.0107817911,1.0058592558,0.0126510076,-0.1546041071
25.90277745,-80.13871303,4.45,POINT (-80.13871303 25.90277745),0,1586,ID00005478,25.902819,-80.138748,491.5,165.5, , ,-80.1387481689,25.9028186798,0.1451999992,0.0361722037,0.1237000003,0.0445561707,0.0952000022,0.0410103202,0.0461000018,-0.0031334348,0.0507999994,0.0058294386,0.0687000006,0.0270522833,0.0788000003,0.0375582241,0.0377999991,-0.0020721331,0.0793000013,0.0391783193,0.0697000027,0.0014,0.0491000004,0.0156257972,0.0317000002,0.0033183005,1,0.0445561707,0.0410103202,-0.0031334348,-0.0020721331,0.9832181931,0.0058294386,3.3245031834
25.9027815,-80.1387046,4.49,POINT (-80.1387046 25.9027815),0,1587,ID00005479,25.902819,-80.138748,491.5,165.5, , ,-80.1387481689,25.9028186798,0.1451999992,0.0361722037,0.1237000003,0.0445561707,0.0952000022,0.0410103202,0.0461000018,-0.0031334348,0.0507999994,0.0058294386,0.0687000006,0.0270522833,0.0788000003,0.0375582241,0.0377999991,-0.0020721331,0.0793000013,0.0391783193,0.0697000027,0.0014,0.0491000004,0.0156257972,0.0317000002,0.0033183005,1,0.0445561707,0.0410103202,-0.0031334348,-0.0020721331,0.9832181931,0.0058294386,3.3245031834
25.90278586,-80.13869576,4.46,POINT (-80.13869576 25.90278586),0,1588,ID00005480,25.902819,-80.138649,492.5,165.5, , ,-80.1386489868,25.9028186798,0.1451999992,0.0361710563,0.123499997,0.0443104468,0.0957999974,0.0417386368,0.0410999991,-0.0087338593,0.0507999994,0.0058289357,0.0687000006,0.0270519145,0.0788000003,0.0375579223,0.0296,-0.0111272689,0.0793000013,0.039178066,0.0697000027,0.0014,0.0491000004,0.0156254135,0.0317000002,0.0033180732,1,0.0443104468,0.0417386368,-0.0087338593,-0.0111272689,0.9878861904,0.0058289357,-5.0131421089
25.90279006,-80.13868753,4.45,POINT (-80.13868753 25.90279006),0,1589,ID00005481,25.902819,-80.138649,492.5,165.5, , ,-80.1386489868,25.9028186798,0.1451999992,0.0361710563,0.123499997,0.0443104468,0.0957999974,0.0417386368,0.0410999991,-0.0087338593,0.0507999994,0.0058289357,0.0687000006,0.0270519145,0.0788000003,0.0375579223,0.0296,-0.0111272689,0.0793000013,0.039178066,0.0697000027,0.0014,0.0491000004,0.0156254135,0.0317000002,0.0033180732,1,0.0443104468,0.0417386368,-0.0087338593,-0.0111272689,0.9878861904,0.0058289357,-5.0131421089
25.90279513,-80.13867797,4.46,POINT (-80.13867797 25.90279513),0,1590,ID00005482,25.902819,-80.138649,492.5,165.5, , ,-80.1386489868,25.9028186798,0.1451999992,0.0361710563,0.123499997,0.0443104468,0.0957999974,0.0417386368,0.0410999991,-0.0087338593,0.0507999994,0.0058289357,0.0687000006,0.0270519145,0.0788000003,0.0375579223,0.0296,-0.0111272689,0.0793000013,0.039178066,0.0697000027,0.0014,0.0491000004,0.0156254135,0.0317000002,0.0033180732,1,0.0443104468,0.0417386368,-0.0087338593,-0.0111272689,0.9878861904,0.0058289357,-5.0131421089
25.90279923,-80.13866942,4.47,POINT (-80.13866942 25.90279923),0,1591,ID00005483,25.902819,-80.138649,492.5,165.5, , ,-80.1386489868,25.9028186798,0.1451999992,0.0361710563,0.123499997,0.0443104468,0.0957999974,0.0417386368,0.0410999991,-0.0087338593,0.0507999994,0.0058289357,0.0687000006,0.0270519145,0.0788000003,0.0375579223,0.0296,-0.0111272689,0.0793000013,0.039178066,0.0697000027,0.0014,0.0491000004,0.0156254135,0.0317000002,0.0033180732,1,0.0443104468,0.0417386368,-0.0087338593,-0.0111272689,0.9878861904,0.0058289357,-5.0131421089
25.90280363,-80.1386604,4.45,POINT (-80.1386604 25.90280363),0,1592,ID00005484,25.902819,-80.138649,492.5,165.5, , ,-80.1386489868,25.9028186798,0.1451999992,0.0361710563,0.123499997,0.0443104468,0.0957999974,0.0417386368,0.0410999991,-0.0087338593,0.0507999994,0.0058289357,0.0687000006,0.0270519145,0.0788000003,0.0375579223,0.0296,-0.0111272689,0.0793000013,0.039178066,0.0697000027,0.0014,0.0491000004,0.0156254135,0.0317000002,0.0033180732,1,0.0443104468,0.0417386368,-0.0087338593,-0.0111272689,0.9878861904,0.0058289357,-5.0131421089
25.90280854,-80.13865132,4.46,POINT (-80.13865132 25.90280854),0,1593,ID00005485,25.902819,-80.138649,492.5,165.5, , ,-80.1386489868,25.9028186798,0.1451999992,0.0361710563,0.123499997,0.0443104468,0.0957999974,0.0417386368,0.0410999991,-0.0087338593,0.0507999994,0.0058289357,0.0687000006,0.0270519145,0.0788000003,0.0375579223,0.0296,-0.0111272689,0.0793000013,0.039178066,0.0697000027,0.0014,0.0491000004,0.0156254135,0.0317000002,0.0033180732,1,0.0443104468,0.0417386368,-0.0087338593,-0.0111272689,0.9878861904,0.0058289357,-5.0131421089
25.90281231,-80.13864323,4.4,POINT (-80.13864323 25.90281231),0,1594,ID00005486,25.902819,-80.138649,492.5,165.5, , ,-80.1386489868,25.9028186798,0.1451999992,0.0361710563,0.123499997,0.0443104468,0.0957999974,0.0417386368,0.0410999991,-0.0087338593,0.0507999994,0.0058289357,0.0687000006,0.0270519145,0.0788000003,0.0375579223,0.0296,-0.0111272689,0.0793000013,0.039178066,0.0697000027,0.0014,0.0491000004,0.0156254135,0.0317000002,0.0033180732,1,0.0443104468,0.0417386368,-0.0087338593,-0.0111272689,0.9878861904,0.0058289357,-5.0131421089
25.90281663,-80.13863419,4.43,POINT (-80.13863419 25.90281663),0,1595,ID00005487,25.902819,-80.138649,492.5,165.5, , ,-80.1386489868,25.9028186798,0.1451999992,0.0361710563,0.123499997,0.0443104468,0.0957999974,0.0417386368,0.0410999991,-0.0087338593,0.0507999994,0.0058289357,0.0687000006,0.0270519145,0.0788000003,0.0375579223,0.0296,-0.0111272689,0.0793000013,0.039178066,0.0697000027,0.0014,0.0491000004,0.0156254135,0.0317000002,0.0033180732,1,0.0443104468,0.0417386368,-0.0087338593,-0.0111272689,0.9878861904,0.0058289357,-5.0131421089
25.90282063,-80.13862591,4.47,POINT (-80.13862591 25.90282063),0,1596,ID00005488,25.902819,-80.138649,492.5,165.5, , ,-80.1386489868,25.9028186798,0.1451999992,0.0361710563,0.123499997,0.0443104468,0.0957999974,0.0417386368,0.0410999991,-0.0087338593,0.0507999994,0.0058289357,0.0687000006,0.0270519145,0.0788000003,0.0375579223,0.0296,-0.0111272689,0.0793000013,0.039178066,0.0697000027,0.0014,0.0491000004,0.0156254135,0.0317000002,0.0033180732,1,0.0443104468,0.0417386368,-0.0087338593,-0.0111272689,0.9878861904,0.0058289357,-5.0131421089
25.90282503,-80.13861689,4.45,POINT (-80.13861689 25.90282503),0,1597,ID00005489,25.902819,-80.138649,492.5,165.5, , ,-80.1386489868,25.9028186798,0.1451999992,0.0361710563,0.123499997,0.0443104468,0.0957999974,0.0417386368,0.0410999991,-0.0087338593,0.0507999994,0.0058289357,0.0687000006,0.0270519145,0.0788000003,0.0375579223,0.0296,-0.0111272689,0.0793000013,0.039178066,0.0697000027,0.0014,0.0491000004,0.0156254135,0.0317000002,0.0033180732,1,0.0443104468,0.0417386368,-0.0087338593,-0.0111272689,0.9878861904,0.0058289357,-5.0131421089
25.90282894,-80.13860874,4.45,POINT (-80.13860874 25.90282894),0,1598,ID00005490,25.902819,-80.138649,492.5,165.5, , ,-80.1386489868,25.9028186798,0.1451999992,0.0361710563,0.123499997,0.0443104468,0.0957999974,0.0417386368,0.0410999991,-0.0087338593,0.0507999994,0.0058289357,0.0687000006,0.0270519145,0.0788000003,0.0375579223,0.0296,-0.0111272689,0.0793000013,0.039178066,0.0697000027,0.0014,0.0491000004,0.0156254135,0.0317000002,0.0033180732,1,0.0443104468,0.0417386368,-0.0087338593,-0.0111272689,0.9878861904,0.0058289357,-5.0131421089
25.90283343,-80.13859943,4.45,POINT (-80.13859943 25.90283343),0,1599,ID00005491,25.902819,-80.138649,492.5,165.5, , ,-80.1386489868,25.9028186798,0.1451999992,0.0361710563,0.123499997,0.0443104468,0.0957999974,0.0417386368,0.0410999991,-0.0087338593,0.0507999994,0.0058289357,0.0687000006,0.0270519145,0.0788000003,0.0375579223,0.0296,-0.0111272689,0.0793000013,0.039178066,0.0697000027,0.0014,0.0491000004,0.0156254135,0.0317000002,0.0033180732,1,0.0443104468,0.0417386368,-0.0087338593,-0.0111272689,0.9878861904,0.0058289357,-5.0131421089
25.90283794,-80.13859093,4.43,POINT (-80.13859093 25.90283794),0,1600,ID00005492,25.902819,-80.13855,493.5,165.5, , ,-80.1385498047,25.9028186798,0.1451999992,0.0458904132,0.1226999983,0.0551547594,0.0964000002,0.0562466308,0.0416000001,0.0071367808,0.0399000011,0.0093197003,0.0434999987,0.0153763909,0.0384000018,0.0109470673,0.0254999995,5.799178034067154E-4,0.0443000011,0.0194137227,0.0697000027,0.0014,0.0307999998,0.0127856825,0.0168999992,0.0017236024,1,0.0551547594,0.0562466308,0.0071367808,5.799178034067154E-4,1.0038027763,0.0093197003,0.132648021
25.90284226,-80.13858176,4.23,POINT (-80.13858176 25.90284226),0,1601,ID00005493,25.902819,-80.13855,493.5,165.5, , ,-80.1385498047,25.9028186798,0.1451999992,0.0458904132,0.1226999983,0.0551547594,0.0964000002,0.0562466308,0.0416000001,0.0071367808,0.0399000011,0.0093197003,0.0434999987,0.0153763909,0.0384000018,0.0109470673,0.0254999995,5.799178034067154E-4,0.0443000011,0.0194137227,0.0697000027,0.0014,0.0307999998,0.0127856825,0.0168999992,0.0017236024,1,0.0551547594,0.0562466308,0.0071367808,5.799178034067154E-4,1.0038027763,0.0093197003,0.132648021
25.90284629,-80.13857321,4.15,POINT (-80.13857321 25.90284629),0,1602,ID00005494,25.902819,-80.13855,493.5,165.5, , ,-80.1385498047,25.9028186798,0.1451999992,0.0458904132,0.1226999983,0.0551547594,0.0964000002,0.0562466308,0.0416000001,0.0071367808,0.0399000011,0.0093197003,0.0434999987,0.0153763909,0.0384000018,0.0109470673,0.0254999995,5.799178034067154E-4,0.0443000011,0.0194137227,0.0697000027,0.0014,0.0307999998,0.0127856825,0.0168999992,0.0017236024,1,0.0551547594,0.0562466308,0.0071367808,5.799178034067154E-4,1.0038027763,0.0093197003,0.132648021
25.90285099,-80.13856385,4.2,POINT (-80.13856385 25.90285099),0,1603,ID00005495,25.902819,-80.13855,493.5,165.5, , ,-80.1385498047,25.9028186798,0.1451999992,0.0458904132,0.1226999983,0.0551547594,0.0964000002,0.0562466308,0.0416000001,0.0071367808,0.0399000011,0.0093197003,0.0434999987,0.0153763909,0.0384000018,0.0109470673,0.0254999995,5.799178034067154E-4,0.0443000011,0.0194137227,0.0697000027,0.0014,0.0307999998,0.0127856825,0.0168999992,0.0017236024,1,0.0551547594,0.0562466308,0.0071367808,5.799178034067154E-4,1.0038027763,0.0093197003,0.132648021
25.90285462,-80.13855573,4.1,POINT (-80.13855573 25.90285462),0,1604,ID00005496,25.902819,-80.13855,493.5,165.5, , ,-80.1385498047,25.9028186798,0.1451999992,0.0458904132,0.1226999983,0.0551547594,0.0964000002,0.0562466308,0.0416000001,0.0071367808,0.0399000011,0.0093197003,0.0434999987,0.0153763909,0.0384000018,0.0109470673,0.0254999995,5.799178034067154E-4,0.0443000011,0.0194137227,0.0697000027,0.0014,0.0307999998,0.0127856825,0.0168999992,0.0017236024,1,0.0551547594,0.0562466308,0.0071367808,5.799178034067154E-4,1.0038027763,0.0093197003,0.132648021
25.90285888,-80.13854698,3.9,POINT (-80.13854698 25.90285888),0,1605,ID00005497,25.902819,-80.13855,493.5,165.5, , ,-80.1385498047,25.9028186798,0.1451999992,0.0458904132,0.1226999983,0.0551547594,0.0964000002,0.0562466308,0.0416000001,0.0071367808,0.0399000011,0.0093197003,0.0434999987,0.0153763909,0.0384000018,0.0109470673,0.0254999995,5.799178034067154E-4,0.0443000011,0.0194137227,0.0697000027,0.0014,0.0307999998,0.0127856825,0.0168999992,0.0017236024,1,0.0551547594,0.0562466308,0.0071367808,5.799178034067154E-4,1.0038027763,0.0093197003,0.132648021
25.90286353,-80.1385376,3.91,POINT (-80.1385376 25.90286353),0,1606,ID00005498,25.902908,-80.13855,493.5,164.5, , ,-80.1385498047,25.9029083252,0.1451999992,0.0458905697,0.1199000031,0.0517230146,0.0939999968,0.0533311144,0.0447999984,0.0107209533,0.0399000011,0.0093197878,0.0434999987,0.0153764673,0.0384000018,0.0109471437,0.0397999994,0.0163715221,0.0443000011,0.0194137916,0.0697000027,0.0014,0.0307999998,0.0127857439,0.0168999992,0.0017236248,1,0.0517230146,0.0533311144,0.0107209533,0.0163715221,1.0060143471,0.0093197878,-0.0699158534
25.90286774,-80.13852885,3.92,POINT (-80.13852885 25.90286774),0,1607,ID00005499,25.902908,-80.13855,493.5,164.5, , ,-80.1385498047,25.9029083252,0.1451999992,0.0458905697,0.1199000031,0.0517230146,0.0939999968,0.0533311144,0.0447999984,0.0107209533,0.0399000011,0.0093197878,0.0434999987,0.0153764673,0.0384000018,0.0109471437,0.0397999994,0.0163715221,0.0443000011,0.0194137916,0.0697000027,0.0014,0.0307999998,0.0127857439,0.0168999992,0.0017236248,1,0.0517230146,0.0533311144,0.0107209533,0.0163715221,1.0060143471,0.0093197878,-0.0699158534
25.90287193,-80.13852012,3.91,POINT (-80.13852012 25.90287193),0,1608,ID00005500,25.902908,-80.13855,493.5,164.5, , ,-80.1385498047,25.9029083252,0.1451999992,0.0458905697,0.1199000031,0.0517230146,0.0939999968,0.0533311144,0.0447999984,0.0107209533,0.0399000011,0.0093197878,0.0434999987,0.0153764673,0.0384000018,0.0109471437,0.0397999994,0.0163715221,0.0443000011,0.0194137916,0.0697000027,0.0014,0.0307999998,0.0127857439,0.0168999992,0.0017236248,1,0.0517230146,0.0533311144,0.0107209533,0.0163715221,1.0060143471,0.0093197878,-0.0699158534
25.90287652,-80.13851091,3.95,POINT (-80.13851091 25.90287652),0,1609,ID00005501,25.902908,-80.13855,493.5,164.5, , ,-80.1385498047,25.9029083252,0.1451999992,0.0458905697,0.1199000031,0.0517230146,0.0939999968,0.0533311144,0.0447999984,0.0107209533,0.0399000011,0.0093197878,0.0434999987,0.0153764673,0.0384000018,0.0109471437,0.0397999994,0.0163715221,0.0443000011,0.0194137916,0.0697000027,0.0014,0.0307999998,0.0127857439,0.0168999992,0.0017236248,1,0.0517230146,0.0533311144,0.0107209533,0.0163715221,1.0060143471,0.0093197878,-0.0699158534
25.90288041,-80.13850268,3.64,POINT (-80.13850268 25.90288041),0,1610,ID00005502,25.902908,-80.13855,493.5,164.5, , ,-80.1385498047,25.9029083252,0.1451999992,0.0458905697,0.1199000031,0.0517230146,0.0939999968,0.0533311144,0.0447999984,0.0107209533,0.0399000011,0.0093197878,0.0434999987,0.0153764673,0.0384000018,0.0109471437,0.0397999994,0.0163715221,0.0443000011,0.0194137916,0.0697000027,0.0014,0.0307999998,0.0127857439,0.0168999992,0.0017236248,1,0.0517230146,0.0533311144,0.0107209533,0.0163715221,1.0060143471,0.0093197878,-0.0699158534
25.90288487,-80.13849329,3.17,POINT (-80.13849329 25.90288487),0,1611,ID00005503,25.902908,-80.138451,494.5,164.5, , ,-80.1384506226,25.9029083252,0.1451999992,0.0458893664,0.122299999,0.0546639636,0.0947000012,0.0541810766,0.0421000011,0.007696338,0.0399000011,0.0093191974,0.0434999987,0.0153759383,0.0384000018,0.0109466165,0.0359000005,0.0120656379,0.0443000011,0.019413352,0.0697000027,0.0014,0.0307999998,0.0127853882,0.0168999992,0.0017234739,1,0.0546639636,0.0541810766,0.007696338,0.0120656379,0.9982757568,0.0093191974,0.0953751579
25.90288881,-80.13848554,3.17,POINT (-80.13848554 25.90288881),0,1612,ID00005504,25.902908,-80.138451,494.5,164.5, , ,-80.1384506226,25.9029083252,0.1451999992,0.0458893664,0.122299999,0.0546639636,0.0947000012,0.0541810766,0.0421000011,0.007696338,0.0399000011,0.0093191974,0.0434999987,0.0153759383,0.0384000018,0.0109466165,0.0359000005,0.0120656379,0.0443000011,0.019413352,0.0697000027,0.0014,0.0307999998,0.0127853882,0.0168999992,0.0017234739,1,0.0546639636,0.0541810766,0.007696338,0.0120656379,0.9982757568,0.0093191974,0.0953751579
25.90289332,-80.13847633,3.21,POINT (-80.13847633 25.90289332),0,1613,ID00005505,25.902908,-80.138451,494.5,164.5, , ,-80.1384506226,25.9029083252,0.1451999992,0.0458893664,0.122299999,0.0546639636,0.0947000012,0.0541810766,0.0421000011,0.007696338,0.0399000011,0.0093191974,0.0434999987,0.0153759383,0.0384000018,0.0109466165,0.0359000005,0.0120656379,0.0443000011,0.019413352,0.0697000027,0.0014,0.0307999998,0.0127853882,0.0168999992,0.0017234739,1,0.0546639636,0.0541810766,0.007696338,0.0120656379,0.9982757568,0.0093191974,0.0953751579
25.90289754,-80.13846754,3.09,POINT (-80.13846754 25.90289754),0,1614,ID00005506,25.902908,-80.138451,494.5,164.5, , ,-80.1384506226,25.9029083252,0.1451999992,0.0458893664,0.122299999,0.0546639636,0.0947000012,0.0541810766,0.0421000011,0.007696338,0.0399000011,0.0093191974,0.0434999987,0.0153759383,0.0384000018,0.0109466165,0.0359000005,0.0120656379,0.0443000011,0.019413352,0.0697000027,0.0014,0.0307999998,0.0127853882,0.0168999992,0.0017234739,1,0.0546639636,0.0541810766,0.007696338,0.0120656379,0.9982757568,0.0093191974,0.0953751579
25.90290166,-80.13845945,3.49,POINT (-80.13845945 25.90290166),0,1615,ID00005507,25.902908,-80.138451,494.5,164.5, , ,-80.1384506226,25.9029083252,0.1451999992,0.0458893664,0.122299999,0.0546639636,0.0947000012,0.0541810766,0.0421000011,0.007696338,0.0399000011,0.0093191974,0.0434999987,0.0153759383,0.0384000018,0.0109466165,0.0359000005,0.0120656379,0.0443000011,0.019413352,0.0697000027,0.0014,0.0307999998,0.0127853882,0.0168999992,0.0017234739,1,0.0546639636,0.0541810766,0.007696338,0.0120656379,0.9982757568,0.0093191974,0.0953751579
25.9029062,-80.13844968,3.71,POINT (-80.13844968 25.9029062),0,1616,ID00005508,25.902908,-80.138451,494.5,164.5, , ,-80.1384506226,25.9029083252,0.1451999992,0.0458893664,0.122299999,0.0546639636,0.0947000012,0.0541810766,0.0421000011,0.007696338,0.0399000011,0.0093191974,0.0434999987,0.0153759383,0.0384000018,0.0109466165,0.0359000005,0.0120656379,0.0443000011,0.019413352,0.0697000027,0.0014,0.0307999998,0.0127853882,0.0168999992,0.0017234739,1,0.0546639636,0.0541810766,0.007696338,0.0120656379,0.9982757568,0.0093191974,0.0953751579
25.90291018,-80.13844149,3.81,POINT (-80.13844149 25.90291018),0,1617,ID00005509,25.902908,-80.138451,494.5,164.5, , ,-80.1384506226,25.9029083252,0.1451999992,0.0458893664,0.122299999,0.0546639636,0.0947000012,0.0541810766,0.0421000011,0.007696338,0.0399000011,0.0093191974,0.0434999987,0.0153759383,0.0384000018,0.0109466165,0.0359000005,0.0120656379,0.0443000011,0.019413352,0.0697000027,0.0014,0.0307999998,0.0127853882,0.0168999992,0.0017234739,1,0.0546639636,0.0541810766,0.007696338,0.0120656379,0.9982757568,0.0093191974,0.0953751579
25.90291469,-80.13843215,3.77,POINT (-80.13843215 25.90291469),0,1618,ID00005510,25.902908,-80.138451,494.5,164.5, , ,-80.1384506226,25.9029083252,0.1451999992,0.0458893664,0.122299999,0.0546639636,0.0947000012,0.0541810766,0.0421000011,0.007696338,0.0399000011,0.0093191974,0.0434999987,0.0153759383,0.0384000018,0.0109466165,0.0359000005,0.0120656379,0.0443000011,0.019413352,0.0697000027,0.0014,0.0307999998,0.0127853882,0.0168999992,0.0017234739,1,0.0546639636,0.0541810766,0.007696338,0.0120656379,0.9982757568,0.0093191974,0.0953751579
25.90291904,-80.1384234,3.82,POINT (-80.1384234 25.90291904),0,1619,ID00005511,25.902908,-80.138451,494.5,164.5, , ,-80.1384506226,25.9029083252,0.1451999992,0.0458893664,0.122299999,0.0546639636,0.0947000012,0.0541810766,0.0421000011,0.007696338,0.0399000011,0.0093191974,0.0434999987,0.0153759383,0.0384000018,0.0109466165,0.0359000005,0.0120656379,0.0443000011,0.019413352,0.0697000027,0.0014,0.0307999998,0.0127853882,0.0168999992,0.0017234739,1,0.0546639636,0.0541810766,0.007696338,0.0120656379,0.9982757568,0.0093191974,0.0953751579
